pulseT,prevPT,timeStamp,ID,coordinate0,coordinate1,pulseHeight0,pulseHeight1,mult0,mult1,clusterTimeSpan,timeBetweenEvents,absCoordinate0,absCoordinate1,absCoordinate2,ToF,wavelength
1756465778519830862,1756465778448402271,1756465778548857735,2,82.52,967.0,446,169,2,1,1,113628,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548940174,1,1016.51,136.12,3634,1849,7,6,42,82439,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548940206,1,1031.0,149.56,208,1817,1,6,83,32,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778548965784,1,874.46,219.48,1010,496,4,2,111,25578,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778549164761,3,849.97,843.16,2452,1937,5,5,75,198977,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778549469011,2,534.67,1183.47,6651,421,15,2,277,304250,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778549469205,2,551.01,1190.61,791,2236,3,4,24,194,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778549473898,1,832.12,508.46,3216,4048,7,11,89,4693,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778549559452,2,516.72,686.0,2796,230,7,1,35,85554,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778549559628,2,508.41,690.53,431,404,2,2,9,176,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778549816838,2,161.14,1188.39,1411,447,5,2,5,257210,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778549816829,2,197.17,1242.13,1307,988,3,3,21,-9,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778549824896,2,288.0,775.47,240,472,1,2,7,8067,0.0,0.0,0.0,0,0.0
1756465778519830862,1756465778448402271,1756465778549824867,2,322.0,761.2,192,2864,1,8,66,-29,0.0,0.0,0.0,0,0.0
